Country,Year,TemperatureChange
Lao People's Dem. Rep.,1993,0.301
Lao People's Dem. Rep.,1994,0.416
Lao People's Dem. Rep.,1995,0.635
Lao People's Dem. Rep.,1996,0.148
Lao People's Dem. Rep.,1997,0.335
Lao People's Dem. Rep.,1998,1.421
Lao People's Dem. Rep.,1999,0.649
Lao People's Dem. Rep.,2000,0.022
Lao People's Dem. Rep.,2001,0.714
Lao People's Dem. Rep.,2002,0.612
Lao People's Dem. Rep.,2003,0.982
Lao People's Dem. Rep.,2004,0.414
Lao People's Dem. Rep.,2005,0.893
Lao People's Dem. Rep.,2006,0.859
Lao People's Dem. Rep.,2007,0.574
Lao People's Dem. Rep.,2008,0.263
Lao People's Dem. Rep.,2009,0.633
Lao People's Dem. Rep.,2010,1.345
Lao People's Dem. Rep.,2011,0.103
Lao People's Dem. Rep.,2012,0.942
Lao People's Dem. Rep.,2013,1.121
Lao People's Dem. Rep.,2014,0.688
Lao People's Dem. Rep.,2015,1.284
Lao People's Dem. Rep.,2016,1.306
Lao People's Dem. Rep.,2017,1.087
Lao People's Dem. Rep.,2018,0.788
Lao People's Dem. Rep.,2019,2.014
Lao People's Dem. Rep.,2020,1.546
Lao People's Dem. Rep.,2021,1.078
Lao People's Dem. Rep.,2022,0.903
Lao People's Dem. Rep.,2023,1.488
Laos,1961,NaN
Laos,1962,NaN
Laos,1963,NaN
Laos,1964,NaN
Laos,1965,NaN
Laos,1966,NaN
Laos,1967,NaN
Laos,1968,NaN
Laos,1969,NaN
Laos,1970,NaN
Laos,1971,NaN
Laos,1972,NaN
Laos,1973,NaN
Laos,1974,NaN
Laos,1975,NaN
Laos,1976,NaN
Laos,1977,NaN
Laos,1978,NaN
Laos,1979,NaN
Laos,1980,NaN
Laos,1981,NaN
Laos,1982,NaN
Laos,1983,NaN
Laos,1984,NaN
Laos,1985,NaN
Laos,1986,NaN
Laos,1987,NaN
Laos,1988,NaN
Laos,1989,NaN
Laos,1990,NaN
Laos,1991,NaN
Laos,1992,NaN
Laos,1993,NaN
Laos,1994,NaN
Laos,1995,NaN
Laos,1996,NaN
Laos,1997,NaN
Laos,1998,NaN
Laos,1999,NaN
Laos,2000,NaN
Laos,2001,NaN
Laos,2002,NaN
Laos,2003,NaN
Laos,2004,NaN
Laos,2005,NaN
Laos,2006,NaN
Laos,2007,NaN
Laos,2008,NaN
Laos,2009,NaN
Laos,2010,NaN
Laos,2011,NaN
Laos,2012,NaN
Laos,2013,NaN
Laos,2014,NaN
Laos,2015,NaN
Laos,2016,NaN
Laos,2017,NaN
Laos,2018,NaN
Laos,2019,NaN
Laos,2020,NaN
Laos,2021,NaN
Laos,2022,NaN
Laos,2023,NaN
Laos,1961,NaN
Laos,1962,NaN
Laos,1963,NaN
Laos,1964,NaN
Laos,1965,NaN
Laos,1966,NaN
Laos,1967,NaN
Laos,1968,NaN
Laos,1969,NaN
Laos,1970,NaN
Laos,1971,NaN
Laos,1972,NaN
Laos,1973,NaN
Laos,1974,NaN
Laos,1975,NaN
Laos,1976,NaN
Laos,1977,NaN
Laos,1978,NaN
Laos,1979,NaN
Laos,1980,NaN
Laos,1981,NaN
Laos,1982,NaN
Laos,1983,NaN
Laos,1984,NaN
Laos,1985,NaN
Laos,1986,NaN
Laos,1987,NaN
Laos,1988,NaN
Laos,1989,NaN
Laos,1990,NaN
Laos,1991,NaN
Laos,1992,NaN
Laos,1993,NaN
Laos,1994,NaN
Laos,1995,NaN
Laos,1996,NaN
Laos,1997,NaN
Laos,1998,NaN
Laos,1999,NaN
Laos,2000,NaN
Laos,2001,NaN
Laos,2002,NaN
Laos,2003,NaN
Laos,2004,NaN
Laos,2005,NaN
Laos,2006,NaN
Laos,2007,NaN
Laos,2008,NaN
Laos,2009,NaN
Laos,2010,NaN
Laos,2011,NaN
Laos,2012,NaN
Laos,2013,NaN
Laos,2014,NaN
Laos,2015,NaN
Laos,2016,NaN
Laos,2017,NaN
Laos,2018,NaN
Laos,2019,NaN
Laos,2020,NaN
Laos,2021,NaN
Laos,2022,NaN
Laos,2023,NaN
Latvia,1961,NaN
Latvia,1962,NaN
Latvia,1963,NaN
Latvia,1964,NaN
Latvia,1965,NaN
Latvia,1966,NaN
Latvia,1967,NaN
Latvia,1968,NaN
Latvia,1969,NaN
Latvia,1970,NaN
Latvia,1971,NaN
Latvia,1972,NaN
Latvia,1973,NaN
Latvia,1974,NaN
Latvia,1975,NaN
Latvia,1976,NaN
Latvia,1977,NaN
Latvia,1978,NaN
Latvia,1979,NaN
Latvia,1980,NaN
Latvia,1981,NaN
Latvia,1982,NaN
Latvia,1983,NaN
Latvia,1984,NaN
Latvia,1985,NaN
Latvia,1986,NaN
Latvia,1987,NaN
Latvia,1988,NaN
Latvia,1989,NaN
Latvia,1990,NaN
Latvia,1991,NaN
Latvia,1992,1.583
Latvia,1993,0.399
Latvia,1994,0.685
Latvia,1995,1.621
Latvia,1996,-0.418
Latvia,1997,0.761
Latvia,1998,0.647
Latvia,1999,1.547
Latvia,2000,2.008
Latvia,2001,1.813
Latvia,2002,1.712
Latvia,2003,0.238
Latvia,2004,1.015
Latvia,2005,1.353
Latvia,2006,1.089
Latvia,2007,2.207
Latvia,2008,2.4
Latvia,2009,1.514
Latvia,2010,0.681
Latvia,2011,1.142
Latvia,2012,1.391
Latvia,2013,1.061
Latvia,2014,2.301
Latvia,2015,2.14
Latvia,2016,1.928
Latvia,2017,1.487
Latvia,2018,2.342
Latvia,2019,2.44
Latvia,2020,3.532
Latvia,2021,1.965
Latvia,2022,1.951
Latvia,2023,2.33
Lebanon,1961,-0.035
Lebanon,1962,0.819
Lebanon,1963,0.763
Lebanon,1964,-0.713
Lebanon,1965,-0.09
Lebanon,1966,0.676
Lebanon,1967,-0.908
Lebanon,1968,-0.047
Lebanon,1969,0.266
Lebanon,1970,0.427
Lebanon,1971,-0.26
Lebanon,1972,-0.617
Lebanon,1973,-0.501
Lebanon,1974,-0.208
Lebanon,1975,-0.235
Lebanon,1976,-0.645
Lebanon,1977,0.105
Lebanon,1978,0.039
Lebanon,1979,0.718
Lebanon,1980,-0.204
Lebanon,1981,0.03
Lebanon,1982,-0.487
Lebanon,1983,-0.945
Lebanon,1984,-0.077
Lebanon,1985,-0.007
Lebanon,1986,0.241
Lebanon,1987,-0.222
Lebanon,1988,0.027
Lebanon,1989,0.14
Lebanon,1990,0.055
Lebanon,1991,0.404
Lebanon,1992,-1.015
Lebanon,1993,-0.429
Lebanon,1994,1.074
Lebanon,1995,0.088
Lebanon,1996,0.444
Lebanon,1997,-0.057
Lebanon,1998,1.04
Lebanon,1999,1.135
Lebanon,2000,0.587
Lebanon,2001,1.19
Lebanon,2002,0.881
Lebanon,2003,0.69
Lebanon,2004,0.712
Lebanon,2005,0.357
Lebanon,2006,0.783
Lebanon,2007,0.783
Lebanon,2008,1.043
Lebanon,2009,0.892
Lebanon,2010,2.392
Lebanon,2011,0.675
Lebanon,2012,1.04
Lebanon,2013,1.255
Lebanon,2014,1.05
Lebanon,2015,1.425
Lebanon,2016,1.716
Lebanon,2017,1.125
Lebanon,2018,2.235
Lebanon,2019,1.494
Lebanon,2020,1.726
Lebanon,2021,2.157
Lebanon,2022,1.413
Lebanon,2023,2.073
Lesotho,1961,0.324
Lesotho,1962,0.222
Lesotho,1963,-0.028
Lesotho,1964,-0.055
Lesotho,1965,-0.128
Lesotho,1966,0.192
Lesotho,1967,-0.146
Lesotho,1968,-0.417
Lesotho,1969,0.452
Lesotho,1970,0.403
Lesotho,1971,-0.063
Lesotho,1972,-0.142
Lesotho,1973,0.087
Lesotho,1974,-0.15
Lesotho,1975,-0.194
Lesotho,1976,-0.465
Lesotho,1977,0.264
Lesotho,1978,0.101
Lesotho,1979,0.305
Lesotho,1980,0.18
Lesotho,1981,-0.312
Lesotho,1982,0.269
Lesotho,1983,1.002
Lesotho,1984,0.341
Lesotho,1985,0.775
Lesotho,1986,0.479
Lesotho,1987,0.578
Lesotho,1988,0.459
Lesotho,1989,-0.007
Lesotho,1990,0.337
Lesotho,1991,0.501
Lesotho,1992,0.942
Lesotho,1993,0.982
Lesotho,1994,0.055
Lesotho,1995,0.675
Lesotho,1996,-0.269
Lesotho,1997,0.192
Lesotho,1998,0.889
Lesotho,1999,1.202
Lesotho,2000,0.308
Lesotho,2001,0.569
Lesotho,2002,0.572
Lesotho,2003,0.941
Lesotho,2004,1.065
Lesotho,2005,1.055
Lesotho,2006,0.479
Lesotho,2007,0.606
Lesotho,2008,0.358
Lesotho,2009,0.346
Lesotho,2010,1.087
Lesotho,2011,0.242
Lesotho,2012,0.561
Lesotho,2013,0.545
Lesotho,2014,0.53
Lesotho,2015,1.072
Lesotho,2016,1.668
Lesotho,2017,0.774
Lesotho,2018,0.647
Lesotho,2019,1.544
Lesotho,2020,0.589
Lesotho,2021,0.784
Lesotho,2022,0.862
Lesotho,2023,0.726
Liberia,1961,-0.139
Liberia,1962,-0.13
Liberia,1963,0.097
Liberia,1964,-0.176
Liberia,1965,-0.28
Liberia,1966,0.044
Liberia,1967,-0.107
Liberia,1968,0.007
Liberia,1969,0.238
Liberia,1970,0.313
Liberia,1971,-0.12
Liberia,1972,0.027
Liberia,1973,0.497
Liberia,1974,0.009
Liberia,1975,-0.121
Liberia,1976,-0.232
Liberia,1977,0.228
Liberia,1978,0.236
Liberia,1979,0.541
Liberia,1980,0.404
Liberia,1981,0.159
Liberia,1982,0.228
Liberia,1983,0.504
Liberia,1984,0.352
Liberia,1985,0.281
Liberia,1986,0.16
Liberia,1987,0.939
Liberia,1988,0.819
Liberia,1989,0.328
Liberia,1990,0.555
Liberia,1991,0.565
Liberia,1992,0.293
Liberia,1993,0.556
Liberia,1994,0.519
Liberia,1995,0.628
Liberia,1996,0.563
Liberia,1997,1.002
Liberia,1998,1.329
Liberia,1999,0.787
Liberia,2000,0.571
Liberia,2001,0.467
Liberia,2002,0.811
Liberia,2003,0.909
Liberia,2004,0.903
Liberia,2005,1.1
Liberia,2006,1.124
Liberia,2007,1.045
Liberia,2008,1.148
Liberia,2009,1.341
Liberia,2010,1.42
Liberia,2011,1.087
Liberia,2012,0.869
Liberia,2013,0.981
Liberia,2014,0.934
Liberia,2015,1.286
Liberia,2016,1.469
Liberia,2017,1.473
Liberia,2018,1.283
Liberia,2019,1.391
Liberia,2020,1.52
Liberia,2021,1.441
Liberia,2022,1.488
Liberia,2023,1.448
Libya,1961,-0.417
Libya,1962,0.214
Libya,1963,0.255
Libya,1964,-0.095
Libya,1965,-0.101
Libya,1966,0.269
Libya,1967,-0.568
Libya,1968,-0.024
Libya,1969,0.792
Libya,1970,-0.226
Libya,1971,-0.18
Libya,1972,0.181
Libya,1973,-0.081
Libya,1974,-0.071
Libya,1975,-0.467
Libya,1976,-0.499
Libya,1977,0.337
Libya,1978,-0.222
Libya,1979,0.19
Libya,1980,-0.061
Libya,1981,0.031
Libya,1982,0.051
Libya,1983,-0.358
Libya,1984,-0.126
Libya,1985,0.03
Libya,1986,0.192
Libya,1987,-0.087
Libya,1988,0.901
Libya,1989,-0.024
Libya,1990,0.544
Libya,1991,0.271
Libya,1992,-0.381
Libya,1993,0.359
Libya,1994,0.523
Libya,1995,0.421
Libya,1996,0.653
Libya,1997,0.543
Libya,1998,0.769
Libya,1999,1.219
Libya,2000,0.257
Libya,2001,1.292
Libya,2002,0.923
Libya,2003,0.957
Libya,2004,0.782
Libya,2005,0.774
Libya,2006,0.859
Libya,2007,0.837
Libya,2008,0.86
Libya,2009,0.747
Libya,2010,2.057
Libya,2011,0.847
Libya,2012,0.829
Libya,2013,1.271
Libya,2014,1.281
Libya,2015,0.741
Libya,2016,1.674
Libya,2017,0.37
Libya,2018,1.774
Libya,2019,0.875
Libya,2020,1.043
Libya,2021,1.872
Libya,2022,0.547
Libya,2023,1.473
Liechtenstein,1961,1.052
Liechtenstein,1962,-0.479
Liechtenstein,1963,-0.774
Liechtenstein,1964,0.058
Liechtenstein,1965,-0.833
Liechtenstein,1966,0.417
Liechtenstein,1967,0.556
Liechtenstein,1968,0.023
Liechtenstein,1969,-0.008
Liechtenstein,1970,-0.546
Liechtenstein,1971,-0.072
Liechtenstein,1972,0.079
Liechtenstein,1973,-0.017
Liechtenstein,1974,0.182
Liechtenstein,1975,0.689
Liechtenstein,1976,0.3
Liechtenstein,1977,0.276
Liechtenstein,1978,-0.353
Liechtenstein,1979,-0.08
Liechtenstein,1980,-0.157
Liechtenstein,1981,0.05
Liechtenstein,1982,0.555
Liechtenstein,1983,0.954
Liechtenstein,1984,-0.358
Liechtenstein,1985,-0.324
Liechtenstein,1986,0.393
Liechtenstein,1987,-0.034
Liechtenstein,1988,0.939
Liechtenstein,1989,1.1
Liechtenstein,1990,1.323
Liechtenstein,1991,0.199
Liechtenstein,1992,1.105
Liechtenstein,1993,0.656
Liechtenstein,1994,1.95
Liechtenstein,1995,0.929
Liechtenstein,1996,-0.006
Liechtenstein,1997,0.969
Liechtenstein,1998,1.23
Liechtenstein,1999,0.992
Liechtenstein,2000,1.476
Liechtenstein,2001,1.455
Liechtenstein,2002,1.404
Liechtenstein,2003,1.695
Liechtenstein,2004,0.92
Liechtenstein,2005,0.685
Liechtenstein,2006,0.981
Liechtenstein,2007,1.963
Liechtenstein,2008,1.426
Liechtenstein,2009,1.435
Liechtenstein,2010,0.514
Liechtenstein,2011,1.689
Liechtenstein,2012,1.648
Liechtenstein,2013,0.966
Liechtenstein,2014,2.281
Liechtenstein,2015,2.099
Liechtenstein,2016,2.078
Liechtenstein,2017,1.847
Liechtenstein,2018,2.312
Liechtenstein,2019,2.134
Liechtenstein,2020,2.422
Liechtenstein,2021,1.297
Liechtenstein,2022,2.646
Liechtenstein,2023,2.582
Lithuania,1961,NaN
Lithuania,1962,NaN
Lithuania,1963,NaN
Lithuania,1964,NaN
Lithuania,1965,NaN
Lithuania,1966,NaN
Lithuania,1967,NaN
Lithuania,1968,NaN
Lithuania,1969,NaN
Lithuania,1970,NaN
Lithuania,1971,NaN
Lithuania,1972,NaN
Lithuania,1973,NaN
Lithuania,1974,NaN
Lithuania,1975,NaN
Lithuania,1976,NaN
Lithuania,1977,NaN
Lithuania,1978,NaN
Lithuania,1979,NaN
Lithuania,1980,NaN
Lithuania,1981,NaN
Lithuania,1982,NaN
Lithuania,1983,NaN
Lithuania,1984,NaN
Lithuania,1985,NaN
Lithuania,1986,NaN
Lithuania,1987,NaN
Lithuania,1988,NaN
Lithuania,1989,NaN
Lithuania,1990,NaN
Lithuania,1991,NaN
Lithuania,1992,1.475
Lithuania,1993,0.288
Lithuania,1994,0.937
Lithuania,1995,1.506
Lithuania,1996,-0.528
Lithuania,1997,0.515
Lithuania,1998,0.728
Lithuania,1999,1.471
Lithuania,2000,2.01
Lithuania,2001,1.788
Lithuania,2002,1.898
Lithuania,2003,0.169
Lithuania,2004,0.872
Lithuania,2005,1.2
Lithuania,2006,0.918
Lithuania,2007,2.191
Lithuania,2008,2.214
Lithuania,2009,1.38
Lithuania,2010,0.734
Lithuania,2011,0.937
Lithuania,2012,1.343
Lithuania,2013,0.939
Lithuania,2014,2.206
Lithuania,2015,2.073
Lithuania,2016,1.929
Lithuania,2017,1.525
Lithuania,2018,2.408
Lithuania,2019,2.622
Lithuania,2020,3.429
Lithuania,2021,1.775
Lithuania,2022,1.949
Lithuania,2023,2.488
Luxembourg,1961,NaN
Luxembourg,1962,NaN
Luxembourg,1963,NaN
Luxembourg,1964,NaN
Luxembourg,1965,NaN
Luxembourg,1966,NaN
Luxembourg,1967,NaN
Luxembourg,1968,NaN
Luxembourg,1969,NaN
Luxembourg,1970,NaN
Luxembourg,1971,NaN
Luxembourg,1972,NaN
Luxembourg,1973,NaN
Luxembourg,1974,NaN
Luxembourg,1975,NaN
Luxembourg,1976,NaN
Luxembourg,1977,NaN
Luxembourg,1978,NaN
Luxembourg,1979,NaN
Luxembourg,1980,NaN
Luxembourg,1981,NaN
Luxembourg,1982,NaN
Luxembourg,1983,NaN
Luxembourg,1984,NaN
Luxembourg,1985,NaN
Luxembourg,1986,NaN
Luxembourg,1987,NaN
Luxembourg,1988,NaN
Luxembourg,1989,NaN
Luxembourg,1990,NaN
Luxembourg,1991,NaN
Luxembourg,1992,NaN
Luxembourg,1993,NaN
Luxembourg,1994,NaN
Luxembourg,1995,NaN
Luxembourg,1996,NaN
Luxembourg,1997,NaN
Luxembourg,1998,NaN
Luxembourg,1999,NaN
Luxembourg,2000,1.644
Luxembourg,2001,1.425
Luxembourg,2002,1.384
Luxembourg,2003,1.685
Luxembourg,2004,1.012
Luxembourg,2005,1.13
Luxembourg,2006,1.36
Luxembourg,2007,1.944
Luxembourg,2008,1.281
Luxembourg,2009,1.182
Luxembourg,2010,0.321
Luxembourg,2011,1.335
Luxembourg,2012,1.259
Luxembourg,2013,0.569
Luxembourg,2014,2.458
Luxembourg,2015,1.506
Luxembourg,2016,1.857
Luxembourg,2017,1.624
Luxembourg,2018,2.439
Luxembourg,2019,2.122
Luxembourg,2020,2.595
Luxembourg,2021,1.126
Luxembourg,2022,2.887
Luxembourg,2023,2.561
Macedonia,1961,NaN
Macedonia,1962,NaN
Macedonia,1963,NaN
Macedonia,1964,NaN
Macedonia,1965,NaN
Macedonia,1966,NaN
Macedonia,1967,NaN
Macedonia,1968,NaN
Macedonia,1969,NaN
Macedonia,1970,NaN
Macedonia,1971,NaN
Macedonia,1972,NaN
Macedonia,1973,NaN
Macedonia,1974,NaN
Macedonia,1975,NaN
Macedonia,1976,NaN
Macedonia,1977,NaN
Macedonia,1978,NaN
Macedonia,1979,NaN
Macedonia,1980,NaN
Macedonia,1981,NaN
Macedonia,1982,NaN
Macedonia,1983,NaN
Macedonia,1984,NaN
Macedonia,1985,NaN
Macedonia,1986,NaN
Macedonia,1987,NaN
Macedonia,1988,NaN
Macedonia,1989,NaN
Macedonia,1990,NaN
Macedonia,1991,NaN
Macedonia,1992,0.037
Macedonia,1993,0.022
Macedonia,1994,1.486
Macedonia,1995,-0.037
Macedonia,1996,-0.107
Macedonia,1997,-0.1
Macedonia,1998,0.776
Macedonia,1999,0.623
Macedonia,2000,1.098
Macedonia,2001,1.613
Macedonia,2002,0.39
Macedonia,2003,0.653
Macedonia,2004,0.389
Macedonia,2005,0.184
Macedonia,2006,0.409
Macedonia,2007,1.561
Macedonia,2008,1.173
Macedonia,2009,1.053
Macedonia,2010,1.4
Macedonia,2011,0.789
Macedonia,2012,1.496
Macedonia,2013,1.462
Macedonia,2014,1.331
Macedonia,2015,1.513
Macedonia,2016,1.682
Macedonia,2017,1.103
Macedonia,2018,2.115
Macedonia,2019,1.872
Macedonia,2020,1.519
Macedonia,2021,1.583
Macedonia,2022,1.463
Macedonia,2023,2.239
Madagascar,1961,0.521
Madagascar,1962,-0.107
Madagascar,1963,-0.312
Madagascar,1964,-0.399
Madagascar,1965,-0.601
Madagascar,1966,-0.092
Madagascar,1967,0.288
Madagascar,1968,-0.422
Madagascar,1969,0.409
Madagascar,1970,0.248
Madagascar,1971,-0.22
Madagascar,1972,-0.06
Madagascar,1973,0.197
Madagascar,1974,-0.238
Madagascar,1975,-0.189
Madagascar,1976,0.06
Madagascar,1977,0.411
Madagascar,1978,0.548
Madagascar,1979,0.31
Madagascar,1980,0.37
Madagascar,1981,0.152
Madagascar,1982,0.329
Madagascar,1983,0.453
Madagascar,1984,-0.068
Madagascar,1985,0.112
Madagascar,1986,-0.008
Madagascar,1987,0.523
Madagascar,1988,0.569
Madagascar,1989,0.033
Madagascar,1990,0.088
Madagascar,1991,0.391
Madagascar,1992,0.366
Madagascar,1993,0.331
Madagascar,1994,0.281
Madagascar,1995,0.236
Madagascar,1996,0.053
Madagascar,1997,0.554
Madagascar,1998,0.744
Madagascar,1999,0.368
Madagascar,2000,0.421
Madagascar,2001,0.546
Madagascar,2002,0.491
Madagascar,2003,0.53
Madagascar,2004,0.333
Madagascar,2005,0.456
Madagascar,2006,0.627
Madagascar,2007,0.54
Madagascar,2008,0.377
Madagascar,2009,0.74
Madagascar,2010,1.033
Madagascar,2011,0.975
Madagascar,2012,0.768
Madagascar,2013,0.631
Madagascar,2014,0.654
Madagascar,2015,1.003
Madagascar,2016,0.916
Madagascar,2017,1.238
Madagascar,2018,0.929
Madagascar,2019,1.329
Madagascar,2020,1.059
Madagascar,2021,1.128
Madagascar,2022,0.806
Madagascar,2023,1.275
Malawi,1961,0.337
Malawi,1962,-0.137
Malawi,1963,-0.389
Malawi,1964,-0.273
Malawi,1965,-0.515
Malawi,1966,0.168
Malawi,1967,0.096
Malawi,1968,-0.25
Malawi,1969,0.297
Malawi,1970,0.18
Malawi,1971,-0.217
Malawi,1972,0.089
Malawi,1973,0.375
Malawi,1974,-0.252
Malawi,1975,-0.08
Malawi,1976,-0.024
Malawi,1977,0.552
Malawi,1978,0.317
Malawi,1979,0.143
Malawi,1980,0.278
Malawi,1981,-0.132
Malawi,1982,0.046
Malawi,1983,0.925
Malawi,1984,0.315
Malawi,1985,0.051
Malawi,1986,0.265
Malawi,1987,0.643
Malawi,1988,0.784
Malawi,1989,0.233
Malawi,1990,0.674
Malawi,1991,0.183
Malawi,1992,0.567
Malawi,1993,-0.012
Malawi,1994,0.184
Malawi,1995,0.78
Malawi,1996,0.55
Malawi,1997,0.656
Malawi,1998,1.003
Malawi,1999,0.216
Malawi,2000,0.769
Malawi,2001,0.635
Malawi,2002,0.809
Malawi,2003,0.941
Malawi,2004,0.663
Malawi,2005,1.382
Malawi,2006,1.025
Malawi,2007,1.062
Malawi,2008,0.521
Malawi,2009,0.652
Malawi,2010,1.087
Malawi,2011,0.795
Malawi,2012,0.902
Malawi,2013,0.776
Malawi,2014,1.069
Malawi,2015,1.041
Malawi,2016,1.325
Malawi,2017,1.337
Malawi,2018,1.269
Malawi,2019,1.425
Malawi,2020,1.572
Malawi,2021,0.886
Malawi,2022,0.851
Malawi,2023,1.198
Malaysia,1961,-0.072
Malaysia,1962,-0.106
Malaysia,1963,-0.115
Malaysia,1964,0.034
Malaysia,1965,-0.22
Malaysia,1966,0.143
Malaysia,1967,-0.123
Malaysia,1968,-0.081
Malaysia,1969,0.254
Malaysia,1970,0.138
Malaysia,1971,-0.223
Malaysia,1972,0.061
Malaysia,1973,0.28
Malaysia,1974,-0.189
Malaysia,1975,0.022
Malaysia,1976,-0.229
Malaysia,1977,0.103
Malaysia,1978,0.213
Malaysia,1979,0.295
Malaysia,1980,0.223
Malaysia,1981,0.188
Malaysia,1982,0.185
Malaysia,1983,0.598
Malaysia,1984,-0.083
Malaysia,1985,0.102
Malaysia,1986,0.111
Malaysia,1987,0.434
Malaysia,1988,0.374
Malaysia,1989,0.034
Malaysia,1990,0.421
Malaysia,1991,0.365
Malaysia,1992,0.316
Malaysia,1993,0.164
Malaysia,1994,0.31
Malaysia,1995,0.411
Malaysia,1996,0.341
Malaysia,1997,0.538
Malaysia,1998,1.122
Malaysia,1999,0.335
Malaysia,2000,0.306
Malaysia,2001,0.474
Malaysia,2002,0.631
Malaysia,2003,0.66
Malaysia,2004,0.574
Malaysia,2005,0.756
Malaysia,2006,0.496
Malaysia,2007,0.538
Malaysia,2008,0.402
Malaysia,2009,0.646
Malaysia,2010,0.876
Malaysia,2011,0.517
Malaysia,2012,0.697
Malaysia,2013,0.876
Malaysia,2014,0.891
Malaysia,2015,1.046
Malaysia,2016,1.484
Malaysia,2017,1.022
Malaysia,2018,1.026
Malaysia,2019,1.318
Malaysia,2020,1.281
Malaysia,2021,1.106
Malaysia,2022,1.014
Malaysia,2023,1.135
Maldives,1961,NaN
Maldives,1962,-0.073
Maldives,1963,NaN
Maldives,1964,NaN
Maldives,1965,NaN
Maldives,1966,0.405
Maldives,1967,-0.148
Maldives,1968,-0.239
Maldives,1969,0.229
Maldives,1970,NaN
Maldives,1971,NaN
Maldives,1972,0.179
Maldives,1973,0.544
Maldives,1974,-0.178
Maldives,1975,-0.352
Maldives,1976,0.008
Maldives,1977,-0.018
Maldives,1978,-0.17
Maldives,1979,0.083
Maldives,1980,0.184
Maldives,1981,0.141
Maldives,1982,0.326
Maldives,1983,0.488
Maldives,1984,0.219
Maldives,1985,0.073
Maldives,1986,0.241
Maldives,1987,0.541
Maldives,1988,0.804
Maldives,1989,0.012
Maldives,1990,0.558
Maldives,1991,0.599
Maldives,1992,0.204
Maldives,1993,0.266
Maldives,1994,0.466
Maldives,1995,0.746
Maldives,1996,0.465
Maldives,1997,0.618
Maldives,1998,0.999
Maldives,1999,0.379
Maldives,2000,0.341
Maldives,2001,0.556
Maldives,2002,0.716
Maldives,2003,0.618
Maldives,2004,0.489
Maldives,2005,0.944
Maldives,2006,0.488
Maldives,2007,0.536
Maldives,2008,0.307
Maldives,2009,0.658
Maldives,2010,0.795
Maldives,2011,0.644
Maldives,2012,0.629
Maldives,2013,0.691
Maldives,2014,0.767
Maldives,2015,0.895
Maldives,2016,0.93
Maldives,2017,0.786
Maldives,2018,0.725
Maldives,2019,0.989
Maldives,2020,1
Maldives,2021,0.924
Maldives,2022,0.559
Maldives,2023,0.842
Mali,1961,-0.329
Mali,1962,-0.19
Mali,1963,0.165
Mali,1964,-0.17
Mali,1965,-0.307
Mali,1966,0.009
Mali,1967,-0.114
Mali,1968,-0.273
Mali,1969,0.686
Mali,1970,0.412
Mali,1971,0.038
Mali,1972,0.326
Mali,1973,0.555
Mali,1974,-0.394
Mali,1975,-0.43
Mali,1976,-0.331
Mali,1977,0.395
Mali,1978,0.403
Mali,1979,0.682
Mali,1980,1.01
Mali,1981,0.43
Mali,1982,0.292
Mali,1983,0.86
Mali,1984,0.64
Mali,1985,0.556
Mali,1986,0.352
Mali,1987,1.12
Mali,1988,0.814
Mali,1989,0.129
Mali,1990,0.931
Mali,1991,0.728
Mali,1992,0.236
Mali,1993,1.042
Mali,1994,0.24
Mali,1995,0.625
Mali,1996,1.199
Mali,1997,0.901
Mali,1998,1.214
Mali,1999,0.357
Mali,2000,0.659
Mali,2001,0.599
Mali,2002,1.272
Mali,2003,1.265
Mali,2004,1.227
Mali,2005,1.433
Mali,2006,1.13
Mali,2007,0.978
Mali,2008,0.588
Mali,2009,1.033
Mali,2010,1.7
Mali,2011,1.274
Mali,2012,0.443
Mali,2013,1.008
Mali,2014,0.894
Mali,2015,1.147
Mali,2016,1.22
Mali,2017,1.478
Mali,2018,1.181
Mali,2019,1.208
Mali,2020,1.197
Mali,2021,1.873
Mali,2022,1.054
Mali,2023,1.716
Malta,1961,0.557
Malta,1962,0.386
Malta,1963,-0.161
Malta,1964,0.299
Malta,1965,-0.205
Malta,1966,0.152
Malta,1967,0.135
Malta,1968,0.001
Malta,1969,-0.085
Malta,1970,-0.1
Malta,1971,-0.239
Malta,1972,-0.263
Malta,1973,0.022
Malta,1974,-0.23
Malta,1975,-0.366
Malta,1976,-0.686
Malta,1977,0.325
Malta,1978,-0.583
Malta,1979,0.057
Malta,1980,-0.491
Malta,1981,-0.365
Malta,1982,0.59
Malta,1983,0.013
Malta,1984,-0.289
Malta,1985,0.406
Malta,1986,0.379
Malta,1987,0.506
Malta,1988,1.173
Malta,1989,0.183
Malta,1990,1.204
Malta,1991,0.112
Malta,1992,0.234
Malta,1993,0.587
Malta,1994,1.384
Malta,1995,0.416
Malta,1996,0.593
Malta,1997,1.007
Malta,1998,0.831
Malta,1999,1.251
Malta,2000,1.034
Malta,2001,1.647
Malta,2002,0.913
Malta,2003,1.306
Malta,2004,0.588
Malta,2005,0.609
Malta,2006,0.933
Malta,2007,1.336
Malta,2008,1.175
Malta,2009,0.924
Malta,2010,1.052
Malta,2011,0.827
Malta,2012,1.317
Malta,2013,1.27
Malta,2014,1.454
Malta,2015,1.485
Malta,2016,1.713
Malta,2017,1.148
Malta,2018,1.327
Malta,2019,1.138
Malta,2020,1.466
